thetha;voltage;altura
860;2155.557377;3
861;2160.193548;3
862;2157.72;3
863;2126.321429;3
864;2055.338983;3
865;2047.789474;3
866;2053.225806;3
867;2055.327586;3
868;2055.428571;3
869;1976.678571;3
870;1957.555556;3
871;1948.339286;3
872;1953.169492;3
873;1914.854839;3
874;1864.508772;3
875;1843.830508;3
876;1845.080645;3
877;1767.919355;3
878;1757.480769;3
879;1761.803571;3
880;1714.137931;3
881;1665.983333;3
882;1649.580645;3
883;1651.672131;3
884;1658.603448;3
885;1661.305085;3
886;1657.833333;3
887;1645.762712;3
888;1649.016129;3
889;1650.655738;3
890;1657.213115;3
891;1617.672131;3
892;1570.339286;3
893;1554.728814;3
894;1544.380952;3
895;1548.354839;3
896;1555.048387;3
897;1559.392857;3
898;1561.018182;3
899;1500.275862;3
900;1460.378788;3
901;1452.95;3
902;1454.15;3
903;1460.857143;3
904;1463.333333;3
905;1451.654545;3
906;1447.84127;3
907;1426.344262;3
908;1387.847458;3
909;1407.702703;3
910;1398.193548;3
911;1356.611111;3
912;1344.451613;3
913;1350.203125;3
914;1355.508475;3
915;1358.327869;3
916;1361.089286;3
917;1356.814815;3
918;1345.5;3
919;1347.838235;3
920;1351.047619;3
921;1356.098361;3
922;1361.719298;3
923;1358.4;3
924;1346.383333;3
925;1348.257576;3
926;1352.033333;3
927;1355.730159;3
928;1361.155172;3
929;1355.339623;3
930;1300.333333;3
931;1328.553846;3
932;1348.534247;3
933;1356;3
934;1360.416667;3
935;1358.185185;3
936;1346.079365;3
937;1349.825397;3
938;1353.655172;3
939;1357.966102;3
940;1359.631579;3
941;1358.927273;3
942;1350.508197;3
943;1389.835616;3
944;1409.233333;3
945;1415.147541;3
946;1460.887324;3
947;1459.326923;3
948;1446.704918;3
949;1451.387097;3
950;1452.786885;3
951;1457.064516;3
952;1495.730159;3
953;1504.542373;3
954;1530.907692;3
955;1542.540541;3
956;1540.20339;3
957;1519.741935;3
958;1515.644068;3
959;1513.303571;3
960;1516.293103;3
961;1540.986486;3
962;1524.875;3
963;1514.22807;3
964;1481.078125;3
965;1505.822581;3
966;1468.196429;3
967;1478.38806;3
968;1521.015625;3
969;1547.567568;3
970;1557.222222;3
971;1560.381818;3
972;1547.033333;3
973;1542.828125;3
974;1548.650794;3
975;1552.5;3
976;1557.516667;3
977;1563.425926;3
978;1549.321429;3
979;1546.424242;3
980;1549.916667;3
981;1555.222222;3
982;1561.545455;3
983;1592.873016;3
984;1590.789474;3
985;1579.269841;3
986;1627;3
987;1650.402985;3
988;1657.04918;3
989;1662.5;3
990;1658.745455;3
991;1645.619048;3
992;1648.153846;3
993;1651.603175;3
994;1659.580645;3
995;1660.62069;3
996;1668.912281;3
997;1694.256757;3
998;1748.052632;3
999;1754;3
1000;1759.75;3
1001;1767.33871;3
1002;1761.964286;3
1003;1805.861111;3
1004;1840.986667;3
1005;1848.516667;3
1006;1855.396552;3
1007;1858.901639;3
1008;1857.053571;3
1009;1874.238806;3
1010;1848.736111;3
1011;1903.633803;3
1012;1949.434211;3
1013;1918.52459;3
1014;1953.069444;3
1015;1943.378788;3
1016;1940.30303;3
1017;1947.969697;3
1018;1951.654545;3
1019;1970.5;3
1020;2044.921053;3
1021;2043.166667;3
1022;2040.075758;3
1023;2045.261538;3
1024;2046.725806;3
1025;1923.549451;4
1026;2152.120879;4
1027;2142.931034;4
1028;2142.983871;4
1029;2145.051724;4
1030;2242.282353;4
1031;2255.063492;4
1032;2258.403509;4
1033;2242.508197;4
1034;2240.208955;4
1035;2265.6875;4
1036;2340.488095;4
1037;2350;4
1038;2352.035714;4
1039;2341.925926;4
1040;2366.324324;4
1041;2427.0875;4
1042;2430.738462;4
1043;2438.333333;4
1044;2441.403509;4
1045;2513.531646;4
1046;2513.031746;4
1047;2519.410714;4
1048;2525.842105;4
1049;2529.839286;4
1050;2531.636364;4
1051;2528.764706;4
1052;2635.506329;4
1053;2640.923077;4
1054;2642.983871;4
1055;2649.807018;4
1056;2652.018868;4
1057;2642.62069;4
1058;2659.121212;4
1059;2639.134328;4
1060;2664.768116;4
1061;2672.736842;4
1062;2697.245902;4
1063;2729.726027;4
1064;2730.779661;4
1065;2731.875;4
1066;2732.642857;4
1067;2736.6;4
1068;2740.983871;4
1069;2743.603774;4
1070;2729.583333;4
1071;2731.516667;4
1072;2734.031746;4
1073;2738.52459;4
1074;2741.344262;4
1075;2739.814815;4
1076;2732.065574;4
1077;2710.854839;4
1078;2704.241379;4
1079;2697.966102;4
1080;2699.85;4
1081;2679.275862;4
1082;2662.462963;4
1083;2645.240741;4
1084;2641.098361;4
1085;2646.327586;4
1086;2650.089286;4
1087;2602.12069;4
1088;2567.561404;4
1089;2528.12069;4
1090;2522;4
1091;2522.410714;4
1092;2530.592593;4
1093;2493.774194;4
1094;2440.87931;4
1095;2443.014925;4
1096;2429.645161;4
1097;2431.982456;4
1098;2439.229508;4
1099;2441.683333;4
1100;2439.571429;4
1101;2426.467742;4
1102;2427.538462;4
1103;2378.442623;4
1104;2384.890625;4
1105;2355.484375;4
1106;2351.767857;4
1107;2339.368421;4
1108;2335.258065;4
1109;2287.640625;4
1110;2253.015625;4
1111;2254.783333;4
1112;2255.727273;4
1113;2195.740741;4
1114;2151.378788;4
1115;2148.727273;4
1116;2151.631579;4
1117;2159;4
1118;2115.305085;4
1119;2144.397059;4
1120;2053;4
1121;2047.301587;4
1122;2050.576271;4
1123;2055.461538;4
1124;2061.016393;4
1125;2007.508772;4
1126;1951.516129;4
1127;1946.508772;4
1128;1950.963636;4
1129;1920.403226;4
1130;1867.983871;4
1131;1858.653846;4
1132;1845.913793;4
1133;1794.370968;4
1134;1758.561404;4
1135;1761.263158;4
1136;1768.5;4
1137;1681.877193;4
1138;1653.807018;4
1139;1649.564516;4
1140;1651.533333;4
1141;1656.559322;4
1142;1660.655738;4
1143;1663.366667;4
1144;1648.052632;4
1145;1648.546875;4
1146;1626.703704;4
1147;1617.224138;4
1148;1573;4
1149;1567.090909;4
1150;1551.839286;4
1151;1547.47619;4
1152;1552.15625;4
1153;1556.362069;4
1154;1563.363636;4
1155;1482.596491;4
1156;1490.323077;4
1157;1449.939394;4
1158;1454.048387;4
1159;1457.704918;4
1160;1464.393443;4
1161;1463.385965;4
1162;1456.925926;4
1163;1448.47541;4
1164;1452.984848;4
1165;1377.764706;4
1166;1362.596491;4
1167;1369.788462;4
1168;1358.188679;4
1169;1348.783333;4
1170;1351.634921;4
1171;1356.683333;4
1172;1360.933333;4
1173;1363.813559;4
1174;1362.296296;4
1175;1347.516129;4
1176;1351.969697;4
1177;1355.080645;4
1178;1359.793651;4
1179;1362.357143;4
1180;1364.592593;4
1181;1350.206897;4
1182;1348.424242;4
1183;1354.258065;4
1184;1357.929825;4
1185;1322.703125;4
1186;1355.338028;4
1187;1346.333333;4
1188;1349.061538;4
1189;1354.706897;4
1190;1358.327869;4
1191;1361.9;4
1192;1364.357143;4
1193;1350.389831;4
1194;1351.84127;4
1195;1353.666667;4
1196;1357.806452;4
1197;1360.672131;4
1198;1363.125;4
1199;1357.074627;4
1200;1376.5;4
1201;1417.228571;4
1202;1455.987013;4
1203;1463.603175;4
1204;1462.516667;4
1205;1448.528302;4
1206;1449.215385;4
1207;1454.466667;4
1208;1459.47619;4
1209;1462.868852;4
1210;1524.097222;4
1211;1490.875;4
1212;1520.782609;4
1213;1513.777778;4
1214;1518.391304;4
1215;1515.857143;4
1216;1493.666667;4
1217;1465.207547;4
1218;1499.746667;4
1219;1471.758065;4
1220;1513.416667;4
1221;1516.192982;4
1222;1507.568966;4
1223;1492.775862;4
1224;1524.617647;4
1225;1547.767123;4
1226;1555.876923;4
1227;1561.403509;4
1228;1559.314815;4
1229;1554.903846;4
1230;1544.888889;4
1231;1548.907692;4
1232;1551;4
1233;1558.412698;4
1234;1563.071429;4
1235;1556.037736;4
1236;1546.737705;4
1237;1552.301587;4
1238;1553.761905;4
1239;1562.125;4
1240;1570.176471;4
1241;1589.084746;4
1242;1596.594595;4
1243;1625.932203;4
1244;1653.4;4
1245;1662.566667;4
1246;1666.285714;4
1247;1657.969697;4
1248;1646.203125;4
1249;1651.969697;4
1250;1654.952381;4
1251;1659.65;4
1252;1665.327273;4
1253;1686.761194;4
1254;1723.909091;4
1255;1746.5;4
1256;1753.491228;4
1257;1759.527273;4
1258;1763.535714;4
1259;1762.421053;4
1260;1831.162162;4
1261;1844.940299;4
1262;1849.433333;4
1263;1854.459016;4
1264;1859.53125;4
1265;1860.912281;4
1266;1844.032787;4
1267;1844.859375;4
1268;1935.166667;4
1269;1948.967213;4
1270;1926.571429;4
1271;1954.808219;4
1272;1943.03125;4
1273;1940.34375;4
1274;1947.827586;4
1275;1954.196429;4
1276;2046.512195;4
1277;2053.109091;4
1278;2040.3;4
1279;2041.246154;4
1280;2043.435484;4
1281;1870.144444;5
1282;2106.842697;5
1283;2144.805556;5
1284;2142.390625;5
1285;2145.172414;5
1286;2243.162791;5
1287;2250.830769;5
1288;2257.403509;5
1289;2251.561404;5
1290;2275.569444;5
1291;2330.652778;5
1292;2337.465517;5
1293;2347;5
1294;2353.779661;5
1295;2378.169492;5
1296;2420.144928;5
1297;2425.3125;5
1298;2427.66129;5
1299;2433;5
1300;2439.428571;5
1301;2477.727273;5
1302;2511.272727;5
1303;2518.661017;5
1304;2521.491525;5
1305;2534.828125;5
1306;2539.016129;5
1307;2530.96;5
1308;2554.424242;5
1309;2610.041096;5
1310;2637.891892;5
1311;2647.310345;5
1312;2650.118644;5
1313;2646.125;5
1314;2639.946429;5
1315;2637.507937;5
1316;2716.111111;5
1317;2698.387097;5
1318;2696.770492;5
1319;2734.957746;5
1320;2730.065574;5
1321;2729.483871;5
1322;2731.868852;5
1323;2732.6;5
1324;2738.610169;5
1325;2740.303571;5
1326;2736.854545;5
1327;2729.047619;5
1328;2731.8;5
1329;2731.766667;5
1330;2738.1875;5
1331;2742.315789;5
1332;2738.789474;5
1333;2721.263158;5
1334;2726.287671;5
1335;2703.873016;5
1336;2698.839286;5
1337;2676.145161;5
1338;2650.396552;5
1339;2636.807018;5
1340;2636.640625;5
1341;2637.627119;5
1342;2640.75;5
1343;2648.709091;5
1344;2601.448276;5
1345;2546.87931;5
1346;2516.433333;5
1347;2517.574074;5
1348;2519.603448;5
1349;2496.355932;5
1350;2483.584906;5
1351;2434.355932;5
1352;2426.181818;5
1353;2427.898305;5
1354;2433.1875;5
1355;2437.854839;5
1356;2401.672727;5
1357;2426.314286;5
1358;2382.347222;5
1359;2405.428571;5
1360;2359.933333;5
1361;2349.741379;5
1362;2352.350877;5
1363;2345.102041;5
1364;2334.095238;5
1365;2262.5;5
1366;2246.053571;5
1367;2251.466667;5
1368;2256.140351;5
1369;2251.267857;5
1370;2179;5
1371;2150.640625;5
1372;2144.589286;5
1373;2151.559322;5
1374;2116;5
