thetha;voltage;altura
1225;1466.241935;4
1226;1393.803279;4
1227;1400.209677;4
1228;1382.684211;4
1229;1397.6;4
1230;1391.233333;4
1231;1373.788462;4
1232;1375.163934;4
1233;1377.793103;4
1234;1383.454545;4
1235;1411.770492;4
1236;1383.943396;4
1237;1405.705882;4
1238;1474;4
1239;1481;4
1240;1482.875;4
1241;1485.258065;4
1242;1487;4
1243;1475.983607;4
1244;1477.215385;4
1245;1479.770492;4
1246;1481.301587;4
1247;1483.166667;4
1248;1486.733333;4
1249;1507.349206;4
1250;1504.065574;4
1251;1556.829268;4
1252;1586.352941;4
1253;1575.47541;4
1254;1588.5;4
1255;1580.852459;4
1256;1581.059701;4
1257;1584.96875;4
1258;1615.764706;4
1259;1651.866667;4
1260;1681.970588;4
1261;1682.736842;4
1262;1682.016129;4
1263;1753.258427;4
1264;1784.768116;4
1265;1789.186441;4
1266;1863.238095;4
1267;1964.542169;4
1268;2068.586207;4
1269;2159.968421;4
1270;2279.729167;4
1271;2454.90625;4
1272;2644.552083;4
1273;2767.965909;4
1274;2931.291667;4
1275;3047.694737;4
1276;3062.666667;4
1277;3064.619048;4
1278;3015.385965;4
1279;2975.132075;4
1280;2950.967213;4
1281;2756.25;5
1282;2876.517647;5
1283;2878.144928;5
1284;2820.016393;5
1285;2796.444444;5
1286;2798.982759;5
1287;2793.666667;5
1288;2787.754717;5
1289;2788.285714;5
1290;2789.55;5
1291;2792.068966;5
1292;2795.901961;5
1293;2879.597701;5
1294;2878.587302;5
1295;2878.107692;5
1296;2880.5;5
1297;2880.515625;5
1298;2884.21875;5
1299;2885.564516;5
1300;2962.902439;5
1301;2967.548387;5
1302;2970;5
1303;2972.54386;5
1304;2974.711864;5
1305;2975.86;5
1306;3052.08046;5
1307;3057.970588;5
1308;3059.403226;5
1309;3142.272727;5
1310;3151.984375;5
1311;3228.190476;5
1312;3290.416667;5
1313;3297.720588;5
1314;3296.677966;5
1315;3295.360656;5
1316;3241.885246;5
1317;3192.403509;5
1318;3154.538462;5
1319;3146.639344;5
1320;3114.152542;5
1321;3083.230769;5
